product_id,title,category,brand,description,price,stock,average_rating,rating_number
B09X23VTSQ,REBONCEL Aqua Rich Hydrating Face Foam Cleanser Gentle Hypoallergenic pH Balance Korean Skin Care Face Wash Cleansing Foam(8.45 fl.oz 250ml),All Beauty,Reboncel,"[] ['Hydrating cleanser — This facial wash is formulated to hydrate your skin and leave your face feeling soft and smooth instead of dry and tight. Your days with irritating cleansers are over!'
 'Clarifying Foam — This gentle Korean face wash removes impurities from your skin without disturbing its physiological balance. Your skin will love this pH balanced foaming facial cleanser.'
 'Redness reducing skincare — This hydrating facial cleanser uses cica and aloe vera to help alleviate redness from the skin. You will feel relief with this acne treatment makeup remover.'
 'Nourishes & Strengthens — This plant-based, natural face wash strengthens vulnerable skin. It’s made with a hypoallergenic formula to clarify and nourish your skin on a cellular level.'
 'About REBONCEL — The Reboncel premium Korean facial skin care products are developed with dermatologists and contain natural ingredients suitable for all skin types and sensitive skin.']",26.0,1,4.6,52
B08JP74M51,"Bold Men, Mens Hair Gel""Casual Hold"" 100ml, Mens Styling Gel",All Beauty,BOLD MEN,[] [],-1.0,53,4.0,19
B071R2QPF3,"AuroTrends Makeup Remover Towel,2 Pack Reusable Chemical-free Microfiber Makeup Remover Cloths,Magically and Gently Wipe Away Cosmetics,Sunscreen,Oil and Dirt,Set of 2 (Pink+Black)",All Beauty,AuroTrends,[] [],-1.0,62,4.1,99
B087G54FLM,"Poly Nail Gel Kit, 7 Colors Nail Extension Gel with UV Lamp, Poly Extension Decoration Kit, Base Top Coat Set with Rhinestone, Nail Molds, Complete Nail Art Gel Kits for DIY Manicure, Pink Nude Series",All Beauty,AIFAIFA,[] [],-1.0,13,3.9,715
B085SY4WC3,Pine Gel Nail Polish Set Chameleon Shimmering Color and Black 7.5 ml LED UV Cured Soak Off Nail Gel for Nail Art Manicure,All Beauty,pine,[] [],-1.0,46,4.0,58
B07SV4HTMC,"Cancun Collection Cacao Body Bronzer – Superfood Infused Sunless Tanning Lotion with Cacao 5.1 fl.oz, For Instant Tan in 1 minute.",All Beauty,Cancun Collection,[] [],-1.0,81,3.8,39
B085RDVRPG,"Wicky Grade 9A Brazilian Body Wave Bundles With Closure (16 18 20+16,Three Part) 100% Unprocessed Brazilian Hair Bundles With Closure Nature Black",All Beauty,WICKY,[] [],-1.0,58,4.4,45
B082VKPJV5,Workman's Friend Ultimate Hand Care Bundle,All Beauty,WORKMAN'S FRIEND,[] [],-1.0,90,4.5,41
B01N0Z0HY3,"SKINFOOD Freshmade Coconut Mask 3.04 fl.oz. (90ml) - Coconut Milk Hydrating & Firming Facial Sleeping Mask, Hypoallergenic Gel type Leave-on Treatment for Smooth & Resilient Skin",All Beauty,SKIN FOOD since 1957,[] [],-1.0,19,4.2,96
B08CVTNQP1,"Disney Frozen - Townley Girl Mega Nail Set with Nail Dryer Foldable Gift Set for Parties, Sleepovers and Makeovers",All Beauty,Townley Girl,[] [],-1.0,55,4.4,178
B08XQYZWCS,"NeoCell Overnighter Collagen, 9.3oz",All Beauty,NeoCell,[] [],-1.0,22,4.4,57
B0B2DN2MHK,"Big Hair Claw Clips for Women and Girls - 4.3 Inch 8 Pcs Matte Claw Hair Clips for Thick Hair, Large Jaw Clips for Thin Hair, 2 Styles Strong Hold Hair Accessories for Girls",All Beauty,HH Fashion,[] [],-1.0,93,4.3,38
B09Y1Z581L,"VANALIA Gel Nail Polish Remover Kit - 2pcs of Gel Polish Remover & 1pc of Liquid Latex Tape Peel Off Cuticle Guard Skin Barrier Protector, 3-5 Minutes Easily & Quickly & Healthy Method, 45 ml",All Beauty,VANALIA,[] [],-1.0,66,3.6,29
B08LPGZMQK,"Spanature Aloe Vera Hand & Body Lotion Travel Size Selection, 4 Pack, Relaxing and Revitalizing Moisturizer for Rough and Dry Skin, Nourishing and Gentle for All Skin Types, Made In Korea - 75 ml/2.53oz",All Beauty,Spanature,[] [],-1.0,83,3.9,31
B091GG4N2X,"4D Silk Fiber Lash Mascara, 2pcs Waterproof Mascara & Fiber Set, Longer Thicker Voluminous Eyelashes, No Clumping, No Smudging Lasting All Day",All Beauty,Arlega+,[] [],-1.0,78,4.3,12
B08F4XPC97,"Altaba Ombre Brown Short Bob Wig with Bangs Natural Looking Bob Wigs for Women 12"" Straight Silky Hair Synthetic Heat Resistant Wigs for Daily Party Cosplay Hair Wig",All Beauty,Altaba,[] [],-1.0,61,3.5,58
B004H5D40W,Easy Feet Foot Cleaner,All Beauty,Easy Feet,"['""Easy Feet"" Foot Massager & Cleaner As Seen On TV item Cleans and massages your feet from heel to toe Over 1000 bristles Suction cup bottom grips to any floor Secure to any tub or shower Built-in pumice stone Boxed.'] ['""EASY FEET"" FOOT MASSAGER AND CLEANER' 'As Seen On TV item'
 'Cleans and massages your feet from heel to toe' 'Over 1000 bristles'
 'Suction cup bottom grips to any floor']",15.99,93,3.7,1779
B0BBG78CPP,Hair Removal Device,All Beauty,Ulike,[] [],-1.0,75,4.0,25
B08174L3RB,"First Class Kit, International Travel, TSA Approved, Satin Eye Mask, Travel Pillowcase, Ear Plugs, Antibacterial Wipes, Travel Tissues, Perfect Overnight International Flights, Refreshed Traveler",All Beauty,Travel Safety Kit,"[] ['First Class International Travel Kit complete with Satin travel pillowcase and adjustable satin eye mask.'
 'TSA Approved high quality resuable clear plastic carrying 3-1-1 quartz size approved carry case'
 'Ear plugs in hard case for sleeping safely and soundly on flights'
 'Hand wipes and soft travel size facial tissues in 10-unit travel size packs'
 'Makes for a PERFECT GIFT, Great for Travel, Holidays, Convenient Travel Kit']",14.99,34,4.9,35
B00SNXTL9M,ACEVIVI Professional 96 Colors Eyeshadow Makeup Cosmetic Pallet Eye Shadow Combination Matte & Shimmer (FBA),All Beauty,ACEVIVI,[] [],-1.0,31,3.1,31
B0949MJRHK,"AAVRANI Travel Discovery Skin Care Set with Exfoliating Cleanser & Facial Mask, Toning Serum, Softening Day & Night Moisturizer & Eye Cream Treatment, Facial Kit for Glowing Skin & Healthy Complexion",All Beauty,AAVRANI,[] [],-1.0,11,4.5,65
B09W287PQT,"Mocossmy Cross Nail Art Charms Decoration,72 PCS Gold Silver 3D Mini Metal Punk Vintage Cross Designs Mixed Types Retro Acrylic Nail Jewelry Accessories for Women Girls DIY Manicure Crafts Decoration",All Beauty,Mocossmy,[] [],-1.0,35,4.5,22
B095RYJJHY,"21Pcs Dip Powder Nail Kit - Aubss 10 Colors Dip Nail Kit, Neutral Skin Tone Dipping Powder Colors Kit, Dip Powder for French Nail Art Nail Manicure Kit Salon DIY Home, No Nail Lamp Needed",All Beauty,AUBSS,[] [],-1.0,57,3.7,22
B0868W34QW,"Fascy Korean Nourishing Coating Hair Mask, Instant Hair Treatment, Argan Oil, Hair Mask Sheet, Hair Mask Cap, Amino Acid Complex, Treatment for Dry or Damaged Hair, Split Ends & Frizzy Hair Repair (10 pcs / a pack) (1.014 Fl.Oz. x 10)",All Beauty,Fascy,[] [],-1.0,31,3.9,30
B08VDCWKHV,"Hard Wax Beads,WAXNOW 2lb Wax Beans for Hair Removal, All-Purpose Use for Full Body, Golden Glitter Added, Hard Wax for Legs, Brazilian Bikini, Underarm, Face, Larger Refill for Wax Warmer Kit",All Beauty,WAXNOW,[] [],-1.0,96,4.3,192
B07F3C1QG4,1 Ounce Hyaluronic Acid Serum for Skin – Hydrating Facial Moisturizer with Anti-Aging Skin Care Properties. Beauty and Skin Care,All Beauty,Temer,"[] ['Natural and Organic Hyaluronic Acid Serum, Improve skin texture and brightness with intense moisture and balance. Hydrating facial moisturizer with 100 percent pure hyaluronic acid serum formul'
 'Proven anti-aging skincare properties fill-in and diminish the look of fine lines and wrinkles'
 'See a noticeable difference with visibly plumper, softer and smoother skin with this anti-aging hyaluronic acid serum'
 'Face serum is safe for dry, sensitive skin. Hypoallergenic, paraben-free, cruelty-free, vegan skincare essential provides required moisture to the skin without making it dry'
 'Skin care moisturizer contains hyaluronic acid, a highly useful ingredient that helps turn back the clock on ageing. It helps reduce fine lines and wrinkles, lift away age spots and brighten up the skin for youthful luminescence']",-1.0,59,4.2,143
B08P8BN9BZ,Pink Wigs for Women Short Bob Pink Wig with Bangs Shoulder Length Pastel Curly Wavy Cosplay Wig Synthetic Daily Costume Colorful Wigs (14 Inch),All Beauty,Aokiya,[] [],-1.0,72,4.1,30
B08SQZ1B3W,"Murad Hydration Intense Recovery Cream - Deeply Moisturizes Severely Dry and Stressed Skin - For Face and Eyes, 1.7 Fl Oz",Premium Beauty,unknown,[] [],86.0,85,3.9,136
B084JGNSST,"Organic Dry Shampoo Light - Dry Shampoo Travel Size, Hair Powder Dry Shampoo for Women and Men, Volumizing Powder for Hair and Texture Powder, Hair Volume Powder for Blonde Hair",All Beauty,Beauty by Earth,[] [],-1.0,43,3.7,54
B08M5MQP59,O'JIVA Pure 24k Gold Collagen Eye Mask for Puffy Eyes and Dark Circles - Depuffing Eye Gel Patches - Natural Under Eye Bags Treatment for Women and Men - ​20 pairs (Gold 24k),All Beauty,O'JIVA,[] [],-1.0,63,3.6,27
B09WN3KBDF,"MEIQIER Eye Massager with Natural Quartz Jade, Facial Massage Tool with Heat & Vibration for Eliminate Eye Bags, Dark Circle Remover Eye Lip Fine Lines, Promote Essence Absorption",All Beauty,MEIQIER,[] [],-1.0,41,3.2,31
B08BG42L39,"YouthBro 5 Pack Large Metal Hair Clip, Peal Hair Claw Barrette Catch Jaw Clamp for Women Girls to hold Thick Long Hair,Gold, Sliver, Rose Gold",All Beauty,YouthBro,[] [],-1.0,23,4.3,28
B082FWK886,Newcally Eyelashes 25MM Long False Lashes Faux Mink Dramatic Messy Lashes 5 Pairs,All Beauty,Newcally,[] [],-1.0,45,4.3,41
B08CC6YRLJ,"Yolife Acrylic Nail Brush with100% Pure Kolinsky Sable, Nail Art Brush With Brilliant crystal Handle, for Manicure Pedicure (6#, Silver)",All Beauty,YOLIFE,[] [],-1.0,43,4.3,27
B08KHRF9NY,Calendula Soap With Coconut Oil Soap - Natural Body Soap | Best Body Bar For Dry & Sensitive Skin | Use As A Bath Soap & Face Pure Extracts (2.64 Ounce),All Beauty,Pure Extracts,[] [],-1.0,35,3.8,77
B08GLG6W8T,Hanhoo Red pomegranate 6pcs Skin Care Set (6pcs/set),All Beauty,HANHOO,[] [],-1.0,76,4.5,10
B0B7DNFX1J,LLTGMV Rat Tail Comb Steel Pin Rat Tail Carbon Fiber Heat Resistant Teasing Combs with Stainless Steel Pintail (Pink),All Beauty,LLTGMV,[] [],-1.0,89,4.0,27
B08YCYWY79,"White Eyeliner Pencil Professional Highlighter Eye Liner Pen, Soft Strokes Waterproof Long-Lasting Multipurpose Makeup Tool Works as Eyeshadow, Highlighter, or Lip Liner (12 Pack)",All Beauty,Potentcera,[] [],-1.0,35,4.3,51
B086YWQ2WW,BH DERMCENTER Glycolic Acid Resurfacing Serum - Brightens and Clarifies Skin 1 oz,All Beauty,BH DERMCENTER,[] [],-1.0,71,4.3,35
B00KVO2JWC,"La Deessa Powerful 20% Vitamin C Serum For Face +11% Hyaluronic, Organic Anti Aging Skin Care. Hydrate, Moisturize, Increase Collagen, Reduce Fine Lines, Hyper pigmentation & Acne.",All Beauty,La Deessa,"['La Deessa products are the answer to compromised skin structure & integrity. With the utmost respect for our eco system, La Deessa sustainably combines Natural, Organic, Plant Based and Wild Crafted Botanicals with clinically proven & independently peer reviewed superstar natural and organic age-defying ingredients with highly effective delivery systems to create results-driven anti aging skin care products. KEY INGREDIENT HIGHLIGHTS: ALOE VERA increases your body’s production of collagen and is packed with essential vitamins including A, B1, B2, B6, B12, C & E. Aloe penetrates skin four-times (4x) more rapidly than water and accelerates skin cell reproduction by as much as eight-times (8x)! VITAMIN C supports every aspect of collagen production from stem cell activity to improving the structural integrity, resilience and stability of the skin. Sodium Ascorbyl Phosphate is an extremely stable and gentle Vitamin C derivative and a precursor to Vitamin C; it waits to convert into Ascorbic Acid until it is fully absorbed, at which time the sodium molecules separate, converting it into pure Vitamin C deep within your skin...this prevents irritation and amplifies antioxidant benefits, making Sodium Ascorbyl Phosphate a superior form of Vitamin C in cosmetic formulations. HYALURONIC ACID has the unique ability to hold more than 1000 times its weight in water, allowing the skin to retain more water. Amazingly, hyaluronic acid adjusts its moisture absorption to your skin’s need for moisture making it ideal for all skin types. Hyaluronic acid also protects the epidermis by scavenging reactive oxygen species generated by ultra violet light. Our formulations contain high percentages of Hyaluronic Acid. MSM- METHYL SULPHONYL MTHANE (ORGANIC SULFUR) Dubbed the “Beauty Mineral” Organic sulfur is referred to as the “Beauty Mineral” because it promotes oxygen transport across cell membranes (intracellular) facilitating cellular regeneration…resulting in skin that is more beautiful.'] [""REVEAL A MORE RADIANT YOU. Reveal your skin's natural beauty with La Deessa organic skin care. La Deessa anti aging skin care can help restore and repair for more radiant, younger looking skin. La Deessa organic skin care products are some of the best anti aging skin care products on the market today.""
 'VITAMIN C SERUM BENEFITS: A Natural Moisturizer; Improves Firmness and Elasticity, Brightens For Glowing Younger Looking Skin, Diminishes Age Spots and Hyperpigmentation, Repairs Sun Damage, Helps Prevent the Signs of Aging, Protects Skin from Future Damage and Signs of Aging. POWERFUL ANTI AGING SERUM BENEFITS: Stimulates Collagen Production, Improves Skin Tone & Texture, Significantly Reduces Fine Lines, Hydrates Skin'
 'DISCOVER THE LA DEESSA DIFFERENCE: 72% USDA Certified Organic, Plant Based, Sustainably Sourced Raw Materials, Kosher Certified Materials, Wild Crafted Materials, Biodegradable'
 'EXPERIENCE THE FREEDOM OF LA DEESSA: Vegan, Alcohol Free, Filler Free, Fragrance Free, Paraben Free, Sulfate Free, Gluten Free, Cruelty Free'
 'COMMIT WITH CONFIDENCE: Proudly Produced in the USA, FDA Regulated Facility, State of the Art Laboratory, GMP Compliant, Responsible Recycling Practices, 365 Day 100% Guarantee!']",-1.0,1,3.5,98
B07M9D3WYW,"Study Buddy Clay Mask with Detoxifying Bentonite, 3 fl. oz., Exfoliates, Brightens and Clears Pores, Clay Draws Out Impurities and Improves Skin's Texture and Tone by Higher Education Skincare",All Beauty,Higher Education,[] [],-1.0,24,4.1,36
B08G5YVHQP,"Panama Jack Sunscreen Lip Balm - SPF 45, Tropical & Mango 6 Pack Plus, Broad Spectrum UVA-UVB Sunscreen Protection, Prevents & Soothes Dry, Chapped Lips",All Beauty,Panama Jack,[] [],-1.0,10,4.9,66
B08MT8L5ZL,"UV LED Nail Lamp Mercase,72W Gel uv light for Fingernail & Toenail Gel Based Polishes – Portable Nail Curing Light with 36pcs LEDs, 4 Timer Settings & Smart Sensor (White)",All Beauty,Mercase,[] [],-1.0,92,4.2,64
B079F6WY3K,Bella And Bear Detangling Hair Brush (spring) The Best Detangler Brush For Wet Or Dry Hair No More Tangles No More Tears,All Beauty,Bella and Bear,[] [],-1.0,62,4.4,259
B086VZZF6Y,Beard Straightener for Men Multifunctional Hair Styler Electric Heat Comb Dual-Voltage Beard Straightening Hot Comb Ionic Hair Straightening Brush for Men Stocking Stuffers Gifts for Him,All Beauty,Lindafo,[] [],-1.0,71,3.7,22
B093P3GKF6,HANYUDIE Brown Wigs for Women Short Straight Wig with bangs Mixed Brown Bob Wig Shoulder Length Synthetic wig for Women Daily Party Use(16 inch),All Beauty,HANYUDIE,[] [],-1.0,97,3.4,36
B00XZJYQNK,"The Detangler Brush - Detangling Brush/Comb - No More Pain - The""No More Tangle"" Hairbrush for Women, Girls, Kids - Control & Detangle 99% of All Hair Types - 100% Guarantee [Petite Size]",All Beauty,The Detangler,[] [],-1.0,30,3.3,42
B08PQ6YXSH,Dose of Colors Cold Pressed Booster Multi-Use Oil 1oz,Premium Beauty,unknown,[] [],45.0,82,4.5,14
B08TR1MKHD,"O!GETi Vitamin C Foam Cleanser | Foaming Facial Cleanser, Perfect Pore Cleansing Foam, Face Wash for Dry & Sensitive Skin, Sebum Reducing, Moisture Control & Minimizing Pores, Korean Skin Care, Gift for Women, Paraben-free, 4.23 Oz (120g)",All Beauty,O!GETi,"[] ['🍋[Vitalizing Cleanser] Vitamin C + Vita 12 Complex improves uneven skin and visibly smoothes rough skin texture.'
 '🍋[Rich Micro Bubble Cleanser] Rich micro bubble formula completely adheres to the skin, effectively delivering ingredients and removing skin impurities.'
 '🍋[Balanced Cleansing] The creamy base and moisturizing texture ensures a balanced foam cleansing'
 ""🍋[Excellent moisturizing power] After washing your face, it doesn't make your skin dry and gives you a moist finish""
 '🍋[All Skin Types] A soft foam cleanser that contains centella, panthenol, and tangerine extracts which refreshes the skin without over drying it.']",14.0,91,4.5,160
B097CDGX7J,"Mineral Sun Block by Disco for Men, Moisturizing, SPF 30, All Natural and Paraben Free, 2 Ounces",All Beauty,Disco,[] [],28.49,57,4.3,18
B097WV2LZB,"Intake Breathing Plant-Based Witch Hazel Prep Wipes, pH Balanced, Alcohol-Free, Fragrance-Free - 30 Count",All Beauty,intake,[] [],-1.0,37,4.1,9
B09778FRVQ,1oz. Tree-topped Mustache Wax Tacky Firm - from Green Beard Grmng,All Beauty,Green Beard Grmng,"[] ['FIRM HOLD ● Provides all-day holding power.'
 'TACKY ● For easy mid-day touchups.'
 'HEAT ACTIVATED ● Changes the consistency from firm to stiff.'
 'UNSCENTED ● Because that is what beard oil is for. *Slight rosin sent.'
 'RECIPE INCLUDED ● Right on the back of the tin.'
 '100% NATURAL INGREDIENTS ● Three simple ingredients.'
 'ONE TREE PLANTED ● For every tin sold.'
 'USA PRODUCT ● Hand poured in Tennessee.'
 'RISK-FREE RETURN ● 30 day no-questions-asked return policy. Your tree will still be planted.']",12.99,28,4.2,51
B07S8F3GWK,"Mountain Falls Regular Nail Polish Remover for Natural Nails with Vitamin E and Panthenol, 10 Fluid Ounce",All Beauty,Mountain Falls,"[] ['Salon Formula' 'Professional' 'use on natural nails'
 'With Panthenol and Vitamin E' 'not tested on animals']",-1.0,51,4.3,71
B087PJ121M,"Multicolors Crimped Bobby Pins, 96 Counts 2 Inches Non Slip Grip Hair Pins For Women, Safe Rubber Tips & Strong Grip Bob Pins, Bobby Pins Blonde, Black, Brown, Green",All Beauty,DARONGFENG,[] [],-1.0,31,4.5,60
B081MQD52C,"Revitalizing N.M.F Intensive Hydrating Serum that treats Dull, Tired, Dry and Sensitive Skin from Manilla Natural Skincare",All Beauty,Manilla Natural Skincare,[] [],-1.0,74,3.8,25
B08HDG9F44,"Claireceuticals Sweet Almond Oil for Hair, Face & Skin - Organic Almond Oil for Skin - Pure Almond Oil Moisturizer for Dry Skin - Facial Moisturizer for Women - Ideal Dandruff Remover - 1.69 Fl Oz",All Beauty,CLAIRECEUTICALS,[] [],-1.0,47,4.1,16
